European Region (WHO),77359298.7,78331178.3,80351741.24,85286573.93,88383774.38,87858366.42,85667742.41,83697796.23,82421511.11,84174962.91,84820550.68,85146425.49,86459329.34,87007436.94,85485645.54,86712359.39,83097572.61,81253937.43,80516335.78,77692655.84,76800675.03,74096269.13,72928011.58,71759442.94,71175172.88,72409503.22,71518996.02,70706017.36,71477266.1,72146236.98,77359298.7,78331178.3,80351741.24,85286573.93,88383774.38,87858366.42,85667742.41,83697796.23,82421511.11,84174962.91,84820550.68,85146425.49,86459329.34,87007436.94,85485645.54,86712359.39,83097572.61,81253937.43,80516335.78,77692655.84,76800675.03,74096269.13,72928011.58,71759442.94,71175172.88,72409503.22,71518996.02,70706017.36,71477266.1,72146236.98,2744923.55,2574148.04,2480131.23,2426782.05,2417308.94,2346834.15,2244061.1,2136107.69,1994080.23,1901815.86,1791150.63,1667012.85,1593774.4,1513774.93,1380427.62,1311663.23,1223361.68,1171631.67,1104270.76,1067505.23,1042062.24,1022858.12,1006125.52,985234.06,965942.7,953055.78,933641.48,910408.06,893390.98,880031.86,12757267.46,12919497.24,13068619.77,13242321.31,13384355.51,13494933.7,13580953.98,13674613.75,13792333.72,13953650.65,14087486.55,14238046.94,14404456.61,14584346.33,14723486.91,14910340.46,15049870.35,15219535.01,15394819.86,15553358.85,15727906.02,15888602.08,16085454.72,16263801.36,16440326.86,16670021.38,16812093.16,16949191.34,17075522.64,17184566.28
Fiji,51616.47,52359.49,52909.01,53838.16,54547.78,55310.75,56711.32,57508.98,56185.96,59929.21,61923.56,60541.65,59557.98,60385.91,58774.21,60881.52,63086.64,64750.24,66359.71,65628.39,66495.97,67073.19,68140.61,69071.92,70117.72,71153.53,72058.14,72943.65,73641.04,74335.94,51616.47,52359.49,52909.01,53838.16,54547.78,55310.75,56711.32,57508.98,56185.96,59929.21,61923.56,60541.65,59557.98,60385.91,58774.21,60881.52,63086.64,64750.24,66359.71,65628.39,66495.97,67073.19,68140.61,69071.92,70117.72,71153.53,72058.14,72943.65,73641.04,74335.94,8954.8,8527.42,8154.19,8049,7838.27,7496.17,7484.16,7309.75,5720.27,5770.06,6016.14,6290.16,6660.73,7570.18,7435.67,7320.11,7067.03,6292.74,6068.07,6086.76,6027.41,6178.18,6104.09,5959.56,5763.27,5620.11,5491.06,5404.03,4917.05,4783.35,7231.17,7333.02,7413.89,7514.18,7602.93,7688.69,7791.23,7871.62,7925.04,8085,8223.32,8280.59,8343.01,8485.76,8529.94,8639.89,8774.29,8928.37,9052.45,9088.92,9223.35,9353.51,9448.9,9527.51,9595.93,9682.12,9781.73,9881.07,9967.88,10058.09
Finland,455920.17,444824.49,438748.79,429566.28,410001.88,407712.97,400464.7,395959.33,389157.57,381954.69,376898.81,369937.71,368301.52,364859.56,360496.56,356614.48,352121.87,351674.88,349075.27,348196.82,348112.97,344826.27,343461.75,341948.15,339754.09,338035.75,341378.28,347315.32,351683.04,356732.39,455920.17,444824.49,438748.79,429566.28,410001.88,407712.97,400464.7,395959.33,389157.57,381954.69,376898.81,369937.71,368301.52,364859.56,360496.56,356614.48,352121.87,351674.88,349075.27,348196.82,348112.97,344826.27,343461.75,341948.15,339754.09,338035.75,341378.28,347315.32,351683.04,356732.39,4184.93,4121.29,3922.2,3818.67,3695.41,3518.12,3356.58,3284.63,3231.78,3245.81,3172.91,3165.85,3102.3,3102.1,3033.78,3000.4,2980.05,3006.9,2954.42,2918.27,2820.41,2796.09,2739.71,2661.82,2661.97,2638.01,2659.99,2687.91,2696.47,2722.37,81942.18,82864.34,83718.58,84625.23,85085.05,86107.37,86918.86,87900.07,88632.65,89533.11,90345.48,91445.58,92562.97,93570.95,94616.2,95981.55,97166.47,98716.82,100353.37,102083.31,104155.37,105821.18,107814.22,109542.7,111251.8,112898.61,114942.3,116100.5,117226.98,118475.22
France,2833337.91,2777298.8,2723901.96,2698684.3,2647830.19,2639016.64,2634491.06,2597071.35,2608762.57,2591527.33,2550750.98,2533091.01,2521318.58,2497074.17,2387327.49,2362257.9,2322903.99,2291043.36,2283495.04,2272253.49,2245632.5,2221928.77,2217093.25,2194088.27,2162939.21,2206695.9,2189205.27,2230314.61,2265910.2,2309129.71,2833337.91,2777298.8,2723901.96,2698684.3,2647830.19,2639016.64,2634491.06,2597071.35,2608762.57,2591527.33,2550750.98,2533091.01,2521318.58,2497074.17,2387327.49,2362257.9,2322903.99,2291043.36,2283495.04,2272253.49,2245632.5,2221928.77,2217093.25,2194088.27,2162939.21,2206695.9,2189205.27,2230314.61,2265910.2,2309129.71,55742.07,54843.08,51576.39,50037.99,48960.17,48321.65,47849.12,47440.47,46924.64,47021.22,46738.6,46814.9,45637.15,45573.59,44566.97,44322.32,43218.14,42884.79,42573.24,42371.48,42161.03,41825.11,41350.7,41115.3,40775.66,40647.12,40845.33,41090.74,41054.53,41150.69,982361.73,994093.8,1004366.75,1016502.5,1026289.83,1037296.35,1049475.41,1064348.5,1084715.43,1102135.08,1117955.57,1135099.41,1152662.1,1168420.49,1176267.08,1192551.41,1208569.34,1224756.39,1243829.93,1261428.21,1277576.43,1294078.38,1317279.91,1338647.85,1357537.87,1383824.83,1399886.02,1424144.18,1438728.96,1449290.05
G20,203973443.19,205435980.56,207881013.51,212856620.26,215738469.46,215169207.17,215212566.15,216830886.23,218094932.65,221347278.89,224728386.63,227474269.54,231160628.12,233199299.36,232164160.26,235195152.24,233643743.79,234541717.11,238340844.89,239590722.5,243452960.8,245546325.42,247513469.15,249201935.95,250624550.93,254136279.95,257853468.16,260266830.3,264650791.33,269555347.95,203973443.19,205435980.56,207881013.51,212856620.26,215738469.46,215169207.17,215212566.15,216830886.23,218094932.65,221347278.89,224728386.63,227474269.54,231160628.12,233199299.36,232164160.26,235195152.24,233643743.79,234541717.11,238340844.89,239590722.5,243452960.8,245546325.42,247513469.15,249201935.95,250624550.93,254136279.95,257853468.16,260266830.3,264650791.33,269555347.95,73178166.86,71491129.7,69868540.36,65630624.66,61841903.6,58935894.47,55350537.47,52618515.68,50389456.52,48842988.47,47674609.01,45172263.96,42665764.17,40858017.35,39333904.5,38304921.4,36203258.4,34629462.87,33000555.39,30960367.29,28957255.29,27132767.53,24864488.48,22789438.55,20556943.76,19420911.56,18074910.22,17121145.98,15988782.22,14910079.14,41207739.11,41997252.9,42764924.91,43542663.15,44289467.49,44989336.28,45624640.65,46339097.41,47048323.45,47780692.32,48555973.6,49380482.44,50198235.4,51056382.33,51969477.92,52983644.64,53818177.97,54736360.99,55774995.3,56725610.08,57697523.8,58613353.53,59537333.82,60523900.03,61485360.62,62484328.45,63494512.96,64518169.64,65753958.65,67026787.83
Gabon,44837.42,45126.16,45557.95,45763.4,46915.06,48386.77,49284,49337.07,49639.57,49852.38,50848.94,51872.41,51723.45,52894.28,53384.5,53057.61,53895.83,54417.89,55530.28,55454.82,54733.34,55316.75,55276.87,55228.06,55864.86,56943.48,58138.51,59400.22,60496.16,61511.68,44837.42,45126.16,45557.95,45763.4,46915.06,48386.77,49284,49337.07,49639.57,49852.38,50848.94,51872.41,51723.45,52894.28,53384.5,53057.61,53895.83,54417.89,55530.28,55454.82,54733.34,55316.75,55276.87,55228.06,55864.86,56943.48,58138.51,59400.22,60496.16,61511.68,37858.84,34908.15,33870.96,33090.05,32367.92,31938.32,31061.45,30773.05,30304.94,29703,30148.98,30093.63,30569.06,31236.25,31701.45,25395.65,24850.79,24061,22719.74,21537.66,21887.88,19449.88,18083.17,16115.51,14406.17,13689.95,13548.12,13670.91,13131.77,13185.56,11665.9,11988.32,12301.81,12527.69,12861.47,13250.41,13518.48,13796.58,14038.96,14219.43,14547.55,14877.63,15192.13,15533.65,15827.47,16175.21,16495.79,16855.08,17168.43,17422.17,17603.32,17884.65,18136.49,18381.92,18721.42,19078.64,19445.97,19834.04,20246.71,20708.47
Gambia,24067.73,25093.45,26415.32,26578.66,27191.95,30010.46,29262.33,30384,32571.03,35459.47,34754.15,35327.1,36892,39151.94,43503.76,45539.55,46070.6,47410.8,47102.2,48999.33,49624.49,47419.25,48917.88,50935.87,55424.6,55450.24,58885.02,62726.92,63637.07,65157.49,24067.73,25093.45,26415.32,26578.66,27191.95,30010.46,29262.33,30384,32571.03,35459.47,34754.15,35327.1,36892,39151.94,43503.76,45539.55,46070.6,47410.8,47102.2,48999.33,49624.49,47419.25,48917.88,50935.87,55424.6,55450.24,58885.02,62726.92,63637.07,65157.49,91818.84,93974.86,96662.57,93042.64,88752.67,95943.72,87604.22,104922.19,89670.25,93366.63,85447.58,82336.89,80643.44,81261.05,46290.07,43605.45,41939.97,44147.01,41876.5,51614.17,50711.12,46548.95,37698.65,41154.63,43093.21,36850.13,38208.8,31125.17,28573.98,28321.75,8741.01,9139.11,9575.82,9882.94,10218.87,10793.23,10971.26,11368.48,11867.71,12427.63,12617.72,12958.17,13400.92,13903.29,14795.89,15317.64,15658.23,16076.27,16343.89,16824.47,17261.9,17365.69,17912.88,18500.61,19304.76,19699.25,20557.99,21501.45,22056.88,22685.03
Georgia,742553.65,764310.79,784615.98,764814.57,779437.58,717050.49,679884.88,694440.01,716011,729449.68,735828.73,727245.62,743295.01,736808.95,723803.75,697011.51,670198.18,638167.12,624895.42,622931.88,610458.58,588935.64,554947.46,525646.29,510048.37,501173.28,516104.27,516349.03,513190.46,509099.02,742553.65,764310.79,784615.98,764814.57,779437.58,717050.49,679884.88,694440.01,716011,729449.68,735828.73,727245.62,743295.01,736808.95,723803.75,697011.51,670198.18,638167.12,624895.42,622931.88,610458.58,588935.64,554947.46,525646.29,510048.37,501173.28,516104.27,516349.03,513190.46,509099.02,9795.55,9250.29,8817.37,8727.3,8473.94,8323.19,8171.14,8187.95,8252.65,8193.68,7602.74,6932.72,6850.27,6496.35,6355.31,6130.45,5613.02,5908.5,5941.29,6069.81,5656.08,5503.04,5507.65,5303.24,5033.82,4765.84,4595.56,4433.01,4295.57,4161.51,68423.31,68249.69,67612.21,66440.13,65644.97,63495.81,63047.7,62985.23,63010.22,62856.96,62643.67,62646.72,62719.73,62402.77,61994.57,61165.7,60414.83,59806.15,60169.95,60673.64,60945.5,61083.58,60974.37,60711.39,60548.54,60387.86,60568.66,60416.82,60093.85,59805.3
Germany,7620457.13,7429153.66,7178058.11,7045143.9,6894028.81,6749930.91,6579207.95,6341836.38,6120523.74,5937468.92,5717453.93,5552574.14,5484148.04,5411527.15,5222238.38,5121360.69,5021380.88,4953883.16,4918242.69,4915817.14,4895330.08,4843475.02,4850264.28,4904322.41,4866267.16,5001650.15,5012107.4,5028877.15,5071824.02,5129871.3,7620457.13,7429153.66,7178058.11,7045143.9,6894028.81,6749930.91,6579207.95,6341836.38,6120523.74,5937468.92,5717453.93,5552574.14,5484148.04,5411527.15,5222238.38,5121360.69,5021380.88,4953883.16,4918242.69,4915817.14,4895330.08,4843475.02,4850264.28,4904322.41,4866267.16,5001650.15,5012107.4,5028877.15,5071824.02,5129871.3,69299.52,66823.92,62986.66,60606.31,58196.62,55104.63,54117.13,52687.9,51535.94,50437.46,49568.21,49071.83,49000.69,47393.2,46159.5,45152.35,44421.16,43957.27,43478.75,43362.4,43183.38,43184.04,43085.53,43203.13,43098.46,43488.84,43921.55,43730.74,43626.62,43750.88,1462255.52,1485197.38,1506748.45,1529715.01,1550512.74,1568622.74,1579755.13,1586556.89,1593539.72,1607932.89,1619293.83,1631473.93,1648047.33,1665354.3,1679764.72,1699281.6,1713253.85,1729536.15,1749798.14,1776580.34,1804650.31,1822278.22,1846418.61,1873837.2,1898824.36,1932777.28,1934408.48,1930097.35,1948669.78,1981285.88
Ghana,454038.86,462878.67,474034.07,481307.66,491696.12,504702.59,524862.17,552167.1,570649.71,595359.33,620236.3,648315.4,673183.75,695932.47,718819.99,743459.28,768178.98,793113.06,807808.61,828691.03,848773.75,869568.16,885902.02,903966.7,926194,958601.91,986978.49,1011043.74,1018057.64,1036747.23,454038.86,462878.67,474034.07,481307.66,491696.12,504702.59,524862.17,552167.1,570649.71,595359.33,620236.3,648315.4,673183.75,695932.47,718819.99,743459.28,768178.98,793113.06,807808.61,828691.03,848773.75,869568.16,885902.02,903966.7,926194,958601.91,986978.49,1011043.74,1018057.64,1036747.23,1012386.77,964018.36,937073.53,879139.85,859418.83,859292.55,857431.26,966893.89,839456.62,834613.21,844416.32,817101.65,761909.99,533858.98,517744.3,517813.73,540906.73,528448.36,566721.61,571390.24,572648.55,513842.72,487141.76,487322.77,404274.1,411180.18,414063.02,406526.98,387018.41,381967.76,135676.19,139346.91,143405.73,147723.05,151900.67,156034.9,160518.99,165753.95,170788,175765.21,181183.73,187811.3,195329.51,203539.7,211356.97,219125.45,226495.99,233941.99,240262.59,247324.2,254555.62,263604.07,272013.57,280763.99,290173.8,299117.16,306933.34,313935.78,320391.64,329249.07
Greece,779708.41,785299.03,793223.15,786612.64,790148.31,797114.6,798891.67,794531.28,802818.92,805717.8,799086.9,791645.88,784857.11,780854.02,770787.25,758906.86,751540.12,768787.6,749455.44,747254.1,736516.61,742775.96,746438.36,721961.03,704333.06,708359.15,712473.6,731177.83,759533.1,774756.54,779708.41,785299.03,793223.15,786612.64,790148.31,797114.6,798891.67,794531.28,802818.92,805717.8,799086.9,791645.88,784857.11,780854.02,770787.25,758906.86,751540.12,768787.6,749455.44,747254.1,736516.61,742775.96,746438.36,721961.03,704333.06,708359.15,712473.6,731177.83,759533.1,774756.54,5532.5,5516.66,5566.34,5699.3,5884.91,6115.76,6206.05,6208.33,6180.08,5868.92,5724.92,5589.52,5616.34,5526.13,5482.34,5563.89,5736.4,6037,5989.11,6352.92,6508.64,6467.41,6278.16,5942.95,5301.89,5141.16,5177.23,5098.17,5031.75,4955.58,157412.96,159662.41,162414.2,164989.89,167530.45,170190.7,172331.48,174145.98,176372.82,178210.66,179878.24,181416.27,182841.78,184193.7,185969.18,187986.92,190362.13,194080.58,196579.82,199887.75,202807.36,206145.21,208810.72,209880.01,211985.81,214817.73,217756.56,219897.32,222436.36,224050.88
Greenland,2984.23,2993.29,2990.68,3105.55,3115.49,3128.26,3126.51,3115.9,3093.21,3072.75,3026.92,3001.95,2999.98,2933.49,2813.55,2811.31,2808.99,2797.44,2801.37,2794.03,2803.61,2800.87,2795.85,2780.24,2763.7,2744.52,2783.76,2816.9,2845.21,2872.42,2984.23,2993.29,2990.68,3105.55,3115.49,3128.26,3126.51,3115.9,3093.21,3072.75,3026.92,3001.95,2999.98,2933.49,2813.55,2811.31,2808.99,2797.44,2801.37,2794.03,2803.61,2800.87,2795.85,2780.24,2763.7,2744.52,2783.76,2816.9,2845.21,2872.42,381.19,364.1,359.47,335.62,321.46,302.34,286.67,261.23,246.82,228.49,209.52,194.14,180.13,170.68,158.95,158.85,157.12,143.99,144.98,144.37,143.02,141.22,138.94,134.99,129.21,126.41,119.08,116.33,111.74,108.23,743.72,742.58,739.36,743.26,744.18,747.66,742.53,737.65,730.52,724.02,721.19,717.19,722.2,726.65,727.41,735.6,745.31,752.76,757.67,767.34,779.72,792.79,802.06,808.46,813.96,817.6,821.29,824.55,829.55,833.99
Grenada,6301.43,6086.52,5992.36,5976.45,5767.8,5516.66,5182.51,5041.95,4923.44,4920.84,4851.26,4843.52,4885.56,4886.54,4952.55,4922.13,4893.79,4923.33,5039.11,5108.75,5173.07,5250.29,5208.19,5300.81,5411.29,5449.41,5697.47,5692.95,5732.94,5760.06,6301.43,6086.52,5992.36,5976.45,5767.8,5516.66,5182.51,5041.95,4923.44,4920.84,4851.26,4843.52,4885.56,4886.54,4952.55,4922.13,4893.79,4923.33,5039.11,5108.75,5173.07,5250.29,5208.19,5300.81,5411.29,5449.41,5697.47,5692.95,5732.94,5760.06,423.93,375.9,352.72,336.59,319.16,307.12,295.54,282.47,269.93,261.02,242.13,237.32,232.85,225.48,229.48,220.8,217.29,211.04,202.57,196.3,191.78,186.21,179.18,173.45,168.53,160.43,152.4,137.32,140.09,138.65,1060.58,1056.16,1062.71,1075.62,1084.05,1095.96,1116.68,1136.24,1158.09,1187.92,1207.35,1234.64,1255.21,1272.05,1283.82,1289.47,1295.08,1297.2,1292.92,1294.45,1296.53,1298.1,1292.53,1298.25,1307.06,1311.47,1321.95,1325.47,1333.79,1343.11
Guam,6039.08,6309.5,6505.38,6691.73,6826.29,6769.92,6799.93,7053.3,7236.93,7528.15,7771.86,8000.72,8170.55,8177.62,8149.68,8070.74,8275.32,8445.54,8706.13,9036.87,9250.33,9366.75,9693.64,10112.03,10482.12,10738.26,10943.99,11123.04,11338.48,11634.99,6039.08,6309.5,6505.38,6691.73,6826.29,6769.92,6799.93,7053.3,7236.93,7528.15,7771.86,8000.72,8170.55,8177.62,8149.68,8070.74,8275.32,8445.54,8706.13,9036.87,9250.33,9366.75,9693.64,10112.03,10482.12,10738.26,10943.99,11123.04,11338.48,11634.99,459.39,469.61,480.8,492.22,494.55,486.66,487.5,473.14,447.15,422.27,400.7,388.25,381.75,377.86,371.81,368.45,373.61,379.7,386.23,392.82,396.54,397.94,402.22,401.17,408.93,411,411.46,410.9,410.08,410.38,1251.71,1285.13,1314.69,1346.66,1378.44,1403.5,1425.29,1447.95,1463.86,1490.66,1522.53,1546.96,1572.21,1596.42,1611.89,1627.87,1657.13,1685.06,1713.14,1742.68,1766.74,1786.32,1815.47,1847.25,1874.83,1898.85,1929.59,1965.73,1995.58,2027.31
Guatemala,206685.77,222052.43,232850.12,243182.55,244018.02,225309.4,220619.21,229441.67,236357.62,230704.32,230898.47,227829.44,221597.37,224537.79,230823.01,231976.52,237937.03,240679.95,245388.42,259232.32,275465.37,288981.26,297844.7,306707.85,316090.78,327291.97,337680.39,343241.23,349971.52,360181.38,206685.77,222052.43,232850.12,243182.55,244018.02,225309.4,220619.21,229441.67,236357.62,230704.32,230898.47,227829.44,221597.37,224537.79,230823.01,231976.52,237937.03,240679.95,245388.42,259232.32,275465.37,288981.26,297844.7,306707.85,316090.78,327291.97,337680.39,343241.23,349971.52,360181.38,80613.96,72301.63,66292.29,62314.08,59190.86,55967.98,53664.92,52077.15,48134.75,44439.83,42294.65,39735.29,38210.13,37021.84,36963.66,36000.25,36206.4,35685.39,35180.45,35800.63,36491.98,37317.63,35369.53,34802.34,35996.01,34883.72,35612.67,35461.03,34943.2,34718.74,85679.02,88800.18,91228.66,93659.76,96327.05,97301.66,99754.69,103051.19,106481.79,108920.31,112994.31,117773.97,122322.47,127041.84,131937.42,135117.61,139444.72,143231.4,147530.47,152176.68,157979.31,163915.81,168236.35,172228.95,176913.11,181488.64,186926.44,192142.91,197269.04,202763.34
Guinea,229714.12,234462.91,239850.31,244997.16,251976.4,256868.65,261578.71,267277.95,274922.83,281232.81,284128.5,289944.56,296442.28,301081.51,309591.97,315966.97,325321.25,332046.3,336120.11,342725.16,350200.78,354900.99,359980.98,366638.37,374953.72,381655.98,383918.38,384422.22,386543.49,384484.85,229714.12,234462.91,239850.31,244997.16,251976.4,256868.65,261578.71,267277.95,274922.83,281232.81,284128.5,289944.56,296442.28,301081.51,309591.97,315966.97,325321.25,332046.3,336120.11,342725.16,350200.78,354900.99,359980.98,366638.37,374953.72,381655.98,383918.38,384422.22,386543.49,384484.85,1267623.16,1233706.29,1226753.78,1228846.84,1205816.22,1163583.76,1138657.89,1118883.16,1097628.42,1094889.46,1098323.96,1053911.09,1017914.84,866356.57,597170.21,568483.84,588680.74,565074.66,612790.1,727239.3,636646.33,650799.47,741116.34,667003.62,715029.24,737942.01,695369.19,631827.51,595632.05,582256.44,67912.05,70325.47,72435,74566.21,77202.19,79050.39,80792.65,83171.41,85247.46,86396.57,86982.59,88610.93,90921.77,93376.07,96575.69,98768.55,101495.25,103781.5,105603.47,107570.79,110728.27,113199.86,115378.67,118731.54,121944.94,125060.52,128588.21,131888.28,134888.7,137420.42
Guinea-Bissau,43179.41,43398.3,43724.98,44053.29,44388.65,44791.7,45274.11,45592.22,46330.51,46981.86,47870.98,48868.1,50041.03,51166.64,52799.87,53280.54,54365.38,56217.97,57193.79,58130.21,58837.85,59424.68,59926.1,60915.43,62001.17,63166.16,64195.79,64870.33,65028.37,65791.39,43179.41,43398.3,43724.98,44053.29,44388.65,44791.7,45274.11,45592.22,46330.51,46981.86,47870.98,48868.1,50041.03,51166.64,52799.87,53280.54,54365.38,56217.97,57193.79,58130.21,58837.85,59424.68,59926.1,60915.43,62001.17,63166.16,64195.79,64870.33,65028.37,65791.39,224927.61,221153.34,218650.5,215247.57,211445.56,208161.18,204976.53,199972.71,201770.15,257816.98,153412,147320.41,150496.09,155332.36,165258.41,185142.6,179419.18,103660.63,88658.11,86898.88,76835.7,79302.28,104645.55,85777.34,86958.93,95911.74,79680.93,80079.49,85917.71,86299.01,11054.08,11308.82,11562.09,11823.09,12091.66,12352.47,12589.85,12829.99,13076.48,13320.27,13762.61,14147.35,14510.99,14852.1,15178.97,15359.2,15643.96,16333.26,16605.19,16810.98,17096.42,17331.07,17444.67,17908.65,18275.55,18604.76,19153.27,19541.58,19817.4,20242.31
Guyana,60231.35,57011.7,54546.6,56417.84,54682.81,54713.57,55110.9,54135.13,52231.97,49375.31,50332.65,49921.97,50728.07,51008.88,51559.19,51310.26,51019.3,52331.8,53043.25,52878.78,54082.33,54528.47,55766.98,55485.85,56983.21,57245.3,57778.67,58582.21,59523.89,60054.17,60231.35,57011.7,54546.6,56417.84,54682.81,54713.57,55110.9,54135.13,52231.97,49375.31,50332.65,49921.97,50728.07,51008.88,51559.19,51310.26,51019.3,52331.8,53043.25,52878.78,54082.33,54528.47,55766.98,55485.85,56983.21,57245.3,57778.67,58582.21,59523.89,60054.17,4405.25,3894.42,3507.8,3470.7,3190.33,2932.08,2935.86,2723.58,2595.5,2603.95,2620.53,2380.56,2274.48,2190.34,2178.2,2116.81,2075.22,2033.66,1969.95,1936.77,1898.28,1748.09,1737.01,1679.44,1719.03,1684.05,1666.67,1668.15,1683.74,1669.29,8434.24,8268.69,8245.67,8357.41,8317.8,8290.25,8485.61,8524.36,8592.88,8689.65,8891.14,8726.42,8726.1,8727.01,8749.7,8743.67,8765.93,8801.98,8765.01,8786.09,8855.4,8888.82,9004.47,9010.64,9141.36,9147.28,9294.17,9530.06,9686.41,9729.5
